Len1	Boot1	Len2	Boot2	NDesc	LeafA	LeafB	Node1	Node2
0.553482232828	100.0	0.184970	0.606069	31	VTLJ	PPPZ	602	1470
1.87729136917	100.0	1.098751	0.997890	6	VTLJ	FWBF	603	1471
2.1253457446	100.0	1.777547	1.000000	3	VTLJ	QURC	604	1477
3.9296347782	100.0	3.373543	1.000000	2	ZETY	QURC	606	1478
0.317297400412	100.0	0.164328	0.670761	3	VUSY	FWBF	609	1472
0.854710066179	100.0	0.828893	0.999967	2	BFJL	FWBF	611	1473
2.54765741934	100.0	1.766224	0.999986	25	BNTL	PPPZ	614	1482
3.7679528383	100.0	3.028688	1.000000	2	BNTL	JEXA	615	1528
2.24807582062	100.0	1.045684	0.998361	23	YSRZ	PPPZ	618	1483
0.0151654439878	41.0			11	YSRZ	DAAD	619	
1.07993790362	100.0	0.637144	0.984886	3	YSRZ	WVMY	620	1484
3.27668837312	100.0	3.481603	1.000000	2	FNEN	WVMY	622	1485
0.263759169814	98.0	0.106359	0.526043	8	OXYP	DAAD	625	1513
4.65601310461	100.0	3.766884	1.000000	3	OXYP	WRPP	626	1523
0.0601621661041	80.0	0.038368	0.463326	2	BEFC	WRPP	628	1525
0.107286376006	23.0	0.052433	0.454141	5	KVFU	DAAD	631	1514
3.61440657155	100.0	3.077400	1.000000	4	VKJD	DAAD	633	1515
1.3264512783	100.0	1.456580	1.000000	3	PTFA	DAAD	635	1517
4.02931209195	100.0	3.470872	1.000000	2	ODDO	DAAD	637	1519
0.0769333806105	61.0	0.080800	0.514532	12	NGRR	PPPZ	640	1490
0.492686464186	100.0	0.236020	0.738975	11	JPDJ	PPPZ	642	1491
0.570365112882	100.0	0.320756	0.851006	4	JPDJ	UFHF	643	1505
0.132645600099	74.0	0.022100	0.427785	3	AXBO	UFHF	645	1506
4.46114702024	100.0	3.394397	1.000000	2	ADHK	UFHF	647	1508
1.03515281973	100.0	0.684457	0.992744	7	QAUE	PPPZ	650	1492
1.02702571475	100.0	0.911400	0.999970	2	QAUE	HUSX	651	1502
3.39978695086	100.0	2.842398	1.000000	5	LRTN	PPPZ	654	1493
1.12314683429	100.0	1.183430	1.000000	2	LRTN	SERM	655	1499
1.09014927204	100.0	1.280663	1.000000	3	AVJK	PPPZ	658	1494
2.75578583697	100.0	2.668812	1.000000	2	WXVX	PPPZ	660	1496
3.44386536043	100.0	1.034286	0.972483	186	CLNU	FUMQ	663	1531
3.21081654109	100.0	1.615972	0.999660	59	CLNU	JEPE	664	1532
0.432160894353	100.0	0.328379	0.814383	20	CLNU	TQKZ	665	1610
0.0822055104653	60.0	0.023854	0.416325	8	CLNU	FFFY	666	1634
4.61550217418	100.0	3.890243	1.000000	2	CLNU	CLMX	667	1635
1.74896035417	100.0	1.342005	1.000000	6	ZJRC	FFFY	670	1638
0.992110396121	100.0	1.001364	1.000000	2	ZJRC	HLJG	671	1639
3.10037024943	100.0	3.044086	1.000000	4	CAQZ	FFFY	674	1642
2.53715734013	100.0	2.493793	1.000000	2	CAQZ	GSZA	675	1646
1.2883331617	100.0	1.316049	1.000000	2	JTRM	FFFY	678	1643
0.909460350179	100.0	0.504660	0.969736	12	SBZH	TQKZ	681	1611
4.35403572945	100.0	3.187457	1.000000	11	QIKZ	TQKZ	683	1612
2.14534618325	100.0	2.390771	1.000000	2	QIKZ	MVSE	684	1630
1.7141993553	100.0	1.645081	1.000000	9	NTEO	TQKZ	687	1613
4.58858903084	100.0	3.859967	1.000000	2	NTEO	SALZ	688	1627
0.203528572494	100.0	0.130709	0.689339	7	OINM	TQKZ	691	1614
1.33280802561	100.0	1.185841	1.000000	3	OINM	EDBB	692	1622
0.596140044866	100.0	0.635150	0.999989	2	SUVN	EDBB	694	1623
0.204130193921	100.0	0.175662	0.795973	4	AJFN	TQKZ	697	1615
0.412332058575	100.0	0.345029	0.982996	3	WEQK	TQKZ	699	1617
4.27974778555	100.0	3.904853	1.000000	2	CWYJ	TQKZ	701	1618
3.99016204166	100.0	2.656760	1.000000	39	IHPC	JEPE	704	1533
