Len1	Boot1	Len2	Boot2	NDesc	LeafA	LeafB	Node1	Node2
0.517150	0.990184	0.689668737304	100.0	4	RQUG	VQFW	1450	1049
3.905498	1.000000	5.06259503303	100.0	3	RQUG	GRRW	1451	1051
2.324187	1.000000	2.0264760061	100.0	2	RQUG	SIIK	1452	1053
3.850535	1.000000	4.36290559323	100.0	2	Nelnu_v1.0	FAKD	1457	1046
0.190342	0.606186	0.156347765986	60.0	2	IWMW	SWOH	1461	1039
0.000000	0.358527	0.0772144764844	51.0	2	XMQO	EHNF	1464	1035
0.000000	0.378378	0.134179993591	69.0	281	FWBF	WQUF	1467	473
0.021423	0.445202	0.262519844723	76.0	219	FWBF	HAEU	1468	597
1.642023	0.999482	3.17660994833	100.0	217	FWBF	UOYN	1469	601
0.184970	0.606069	0.553482232828	100.0	31	FWBF	BNTL	1470	602
1.098751	0.997890	1.87729136917	100.0	6	FWBF	VTLJ	1471	603
0.164328	0.670761	0.317297400412	100.0	3	FWBF	VUSY	1472	609
0.828893	0.999967	0.854710066179	100.0	2	FWBF	BFJL	1473	611
1.777547	1.000000	2.1253457446	100.0	3	ZETY	VTLJ	1477	604
3.373543	1.000000	3.9296347782	100.0	2	ZETY	QURC	1478	606
1.766224	0.999986	2.54765741934	100.0	25	FNEN	BNTL	1482	614
1.045684	0.998361	2.24807582062	100.0	23	FNEN	BEFC	1483	618
0.637144	0.984886	1.07993790362	100.0	3	FNEN	YSRZ	1484	620
3.481603	1.000000	3.27668837312	100.0	2	FNEN	WVMY	1485	622
0.000000	0.364062			20	AVJK	BEFC	1489	
0.080800	0.514532	0.0769333806105	61.0	12	AVJK	NGRR	1490	640
0.236020	0.738975	0.492686464186	100.0	11	AVJK	JPDJ	1491	642
0.684457	0.992744	1.03515281973	100.0	7	AVJK	HUSX	1492	650
2.842398	1.000000	3.39978695086	100.0	5	AVJK	LRTN	1493	654
1.280663	1.000000	1.09014927204	100.0	3	AVJK	PPPZ	1494	658
2.668812	1.000000	2.75578583697	100.0	2	WXVX	PPPZ	1496	660
1.183430	1.000000	1.12314683429	100.0	2	SERM	LRTN	1499	655
0.911400	0.999970	1.02702571475	100.0	2	QAUE	HUSX	1502	651
0.320756	0.851006	0.570365112882	100.0	4	AXBO	JPDJ	1505	643
0.022100	0.427785	0.132645600099	74.0	3	AXBO	ADHK	1506	645
3.394397	1.000000	4.46114702024	100.0	2	UFHF	ADHK	1508	647
0.106359	0.526043	0.263759169814	98.0	8	VKJD	BEFC	1513	625
0.052433	0.454141	0.107286376006	23.0	5	VKJD	KVFU	1514	631
3.077400	1.000000	3.61440657155	100.0	4	VKJD	ODDO	1515	633
1.456580	1.000000	1.3264512783	100.0	3	PTFA	ODDO	1517	635
3.470872	1.000000	4.02931209195	100.0	2	DAAD	ODDO	1519	637
3.766884	1.000000	4.65601310461	100.0	3	OXYP	BEFC	1523	626
0.038368	0.463326	0.0601621661041	80.0	2	WRPP	BEFC	1525	628
3.028688	1.000000	3.7679528383	100.0	2	JEXA	BNTL	1528	615
1.034286	0.972483	3.44386536043	100.0	186	FUPX	UOYN	1531	663
1.615972	0.999660	3.21081654109	100.0	59	FUPX	CAQZ	1532	664
2.656760	1.000000	3.99016204166	100.0	39	FUPX	IZLO	1533	704
0.605930	0.993513	0.664944779367	100.0	37	FUPX	GIOY	1534	708
0.044572	0.442023			34	FUPX	FXGI	1535	
0.660743	0.998511	0.810843911357	100.0	33	FUPX	IXVJ	1536	716
2.300340	1.000000	2.78721531111	100.0	32	FUPX	HUQC	1537	718
2.977532	1.000000	3.66516528813	100.0	31	FUPX	BMSE	1538	720
0.112723	0.538532	0.133204378287	80.0	8	FUPX	CFRN	1539	721
1.884779	1.000000	2.05734031664	100.0	6	FUPX	JNKW	1540	725
3.301620	1.000000	3.78653604596	100.0	4	FUPX	DDRL	1541	729
0.200930	0.937744	0.250210066971	100.0	3	FUPX	KFZY	1542	731
0.183999	0.827281	0.182212702462	100.0	2	KGJF	KFZY	1544	733
2.506398	1.000000	2.58135203175	100.0	2	RFSD	JNKW	1548	726
2.273150	1.000000	2.72651530796	100.0	2	EYKJ	CFRN	1551	722
0.609573	0.998527	0.871968676252	100.0	23	JEPE	BMSE	1554	736
0.431778	0.976972	0.71719834674	100.0	14	JEPE	AFQQ	1555	754
1.747850	1.000000	2.16434734734	100.0	13	JEPE	DUNJ	1556	756
0.419078	0.997615	0.378597288152	100.0	12	JEPE	UBLN	1557	758
2.591130	1.000000	2.8548061218	100.0	11	JEPE	BIDT	1558	760
0.696669	0.999998	0.725777643161	100.0	10	JEPE	YRBQ	1559	762
0.195434	0.872194	0.193972447636	100.0	8	JEPE	LYPZ	1560	766
1.500161	1.000000	1.70331910518	100.0	5	JEPE	NVSO	1561	772
0.106971	0.665658	0.110084469822	94.0	4	JEPE	QXWF	1562	774
0.059495	0.501660	0.0889514034647	82.0	2	JEPE	ZCUA	1563	778
0.230583	0.908454	0.230028261366	100.0	2	HXCD	QXWF	1566	775
0.124890	0.631950	0.194970995951	100.0	3	JYMN	LYPZ	1570	767
0.447178	0.998920	0.429698847375	100.0	2	JYMN	UYED	1571	769
0.470151	0.999447	0.483158845564	100.0	2	AQZD	YRBQ	1575	763
0.517405	0.995486	0.656733819758	100.0	9	MHYG	BMSE	1582	737
0.076024	0.554834	0.0148558730227	43.0	8	MHYG	DUQG	1583	739
0.300327	0.920557	0.375648294297	100.0	5	MHYG	DOVJ	1584	745
3.216751	1.000000	4.15921471609	100.0	4	MHYG	XRCX	1585	747
0.407091	0.998775	0.354725325428	100.0	3	MHYG	TEZA	1586	749
2.266834	1.000000	2.21047689593	100.0	2	MHYG	DESP	1587	751
3.530208	1.000000	4.05033195252	100.0	3	GUMF	DUQG	1593	740
0.028549	0.451307	0.0598800638189	82.0	2	GUMF	OAGK	1594	742
0.351768	0.901489	0.507726711693	100.0	3	AUIP	GIOY	1602	711
0.027950	0.429669	0.126697064944	77.0	2	TPEM	GIOY	1604	713
3.506723	1.000000	5.19640367538	100.0	2	IHPC	IZLO	1607	705
0.328379	0.814383	0.432160894353	100.0	20	AJFN	CAQZ	1610	665
0.504660	0.969736	0.909460350179	100.0	12	AJFN	SBZH	1611	681
3.187457	1.000000	4.35403572945	100.0	11	AJFN	QIKZ	1612	683
1.645081	1.000000	1.7141993553	100.0	9	AJFN	NTEO	1613	687
0.130709	0.689339	0.203528572494	100.0	7	AJFN	OINM	1614	691
0.175662	0.795973	0.204130193921	100.0	4	AJFN	WEQK	1615	697
0.345029	0.982996	0.412332058575	100.0	3	TQKZ	WEQK	1617	699
3.904853	1.000000	4.27974778555	100.0	2	TQKZ	CWYJ	1618	701
1.185841	1.000000	1.33280802561	100.0	3	SUVN	OINM	1622	692
0.635150	0.999989	0.596140044866	100.0	2	SUVN	EDBB	1623	694
3.859967	1.000000	4.58858903084	100.0	2	SALZ	NTEO	1627	688
2.390771	1.000000	2.14534618325	100.0	2	MVSE	QIKZ	1630	684
0.023854	0.416325	0.0822055104653	60.0	8	CLMX	CAQZ	1634	666
3.890243	1.000000	4.61550217418	100.0	2	CLMX	CLNU	1635	667
1.342005	1.000000	1.74896035417	100.0	6	HLJG	CAQZ	1638	670
1.001364	1.000000	0.992110396121	100.0	2	HLJG	ZJRC	1639	671
3.044086	1.000000	3.10037024943	100.0	4	FFFY	CAQZ	1642	674
1.316049	1.000000	1.2883331617	100.0	2	FFFY	JTRM	1643	678
2.493793	1.000000	2.53715734013	100.0	2	GSZA	CAQZ	1646	675
0.525232	0.856910	1.323516397	100.0	127	QACK	UOYN	1649	781
0.158645	0.591549	0.221579487725	90.0	6	QACK	GIPR	1650	782
2.395915	1.000000	3.03969472672	100.0	4	QACK	DFYF	1651	786
4.060964	1.000000	4.9768292665	100.0	3	SXML	DFYF	1653	788
0.089221	0.627678	0.113189268798	95.0	2	SXML	ASMV	1654	790
1.153957	0.999974	1.70030002753	100.0	2	SZUO	GIPR	1658	783
0.104380	0.534869	0.0636647663272	58.0	121	QZZU	UOYN	1661	793
1.644101	0.999988	2.93372129868	100.0	120	GETL	UOYN	1663	795
2.596714	1.000000	4.71392274539	100.0	63	GETL	COBX	1664	909
2.173732	1.000000	3.09250894279	100.0	58	GETL	DTNC	1665	919
0.542214	0.943338	1.05417584903	100.0	55	GETL	CLRW	1666	925
0.859650	0.989731	1.86699686357	100.0	49	GETL	EJBY	1667	937
0.000000	0.393093			44	GETL	GDZS	1668	
0.485845	0.906439	0.640967268861	100.0	43	GETL	MXFG	1669	949
0.057817	0.458819			36	GETL	EDXZ	1670	
0.000000	0.385017	0.197738001866	79.0	33	GETL	TKEK	1671	969
0.415788	0.839264	1.19938189127	100.0	27	GETL	Mimgu_v2.0	1672	981
2.200090	1.000000	4.13207089977	100.0	20	GETL	BAHE	1673	995
0.373096	0.936808	0.637634525463	100.0	9	GETL	DMLT	1674	996
0.860226	0.999934	1.11929122617	100.0	8	GETL	RTNA	1675	998
0.103085	0.577057	0.132938617611	88.0	4	GETL	ATYL	1676	999
1.545150	1.000000	1.78153559092	100.0	3	GETL	EAAA	1677	1001
3.061456	1.000000	3.39653165852	100.0	2	SNNC	EAAA	1679	1003
1.439229	1.000000	1.89568505425	100.0	4	UCNM	RTNA	1683	1006
0.162391	0.777256	0.0745321420506	49.0	2	UCNM	LRRR	1684	1007
3.739278	1.000000	4.47097884364	100.0	2	GNPX	RTNA	1687	1010
2.973619	1.000000	4.5404032475	100.0	11	PHCE	BAHE	1691	1013
1.627706	1.000000	1.98329975587	100.0	9	PHCE	EQDA	1692	1017
0.710205	0.999793	0.615027588489	100.0	6	PHCE	IYDF	1693	1023
0.000000	0.363747	0.0209565650636	47.0	3	PHCE	PUCW	1694	1029
1.555654	1.000000	1.62588965366	100.0	2	FUMQ	PUCW	1696	1031
2.437849	1.000000	2.86342662397	100.0	3	WHNV	IYDF	1699	1024
1.761175	1.000000	2.11360231822	100.0	2	WHNV	XMBA	1700	1026
0.950975	0.999999	1.02281787347	100.0	3	TAGM	EQDA	1704	1018
1.399773	1.000000	1.45241810779	100.0	2	FDMM	EQDA	1706	1020
0.690472	0.999818	0.746720996879	100.0	2	FYUH	BAHE	1709	1014
0.100218	0.532387	0.31675091382	97.0	7	EJCM	Mimgu_v2.0	1712	982
0.379381	0.874349	0.538711076541	100.0	6	EJCM	UMUL	1713	984
1.973113	1.000000	2.67443730921	100.0	5	EJCM	OWAS	1714	986
0.496767	0.992777	0.585228849896	100.0	4	EJCM	VYDM	1715	988
1.487284	1.000000	1.60377354381	100.0	3	FAMO	VYDM	1717	990
2.863377	1.000000	3.0996864964	100.0	2	FAMO	FROP	1718	992
0.229176	0.688442	0.888782047314	100.0	6	PSHB	TKEK	1725	970
3.619575	1.000000	5.04142934767	100.0	3	PSHB	GCFE	1726	971
2.547019	1.000000	2.72252438551	100.0	2	PSHB	MQIV	1727	973
3.157331	1.000000	4.42388427617	100.0	3	UTQR	TKEK	1731	976
0.219542	0.934696	0.236738259497	100.0	2	UTQR	XAYK	1732	978
0.044873	0.460749			3	ZRIN	EDXZ	1736	
2.010815	1.000000	1.97013158122	100.0	2	WOHL	EDXZ	1738	950
0.019649	0.426379	0.161884205941	68.0	7	PCGJ	MXFG	1741	956
3.272599	1.000000	4.54780711393	100.0	4	PCGJ	WEAC	1742	962
2.823739	1.000000	3.06339092203	100.0	3	AYIY	WEAC	1744	964
0.127311	0.755596	0.112485353452	98.0	2	NBMW	WEAC	1746	966
1.857797	1.000000	2.70179015471	100.0	3	HRUR	MXFG	1749	957
3.677312	1.000000	5.11764427403	100.0	2	JCMU	MXFG	1751	959
1.586802	0.999999	2.10414075137	100.0	5	XRLM	EJBY	1755	940
2.531833	1.000000	2.71750191917	100.0	4	XRLM	XXYA	1756	942
3.120836	1.000000	3.28653447334	100.0	2	XRLM	GRFT	1757	946
3.486225	1.000000	3.87120101091	100.0	2	SIBR	XXYA	1760	943
0.318023	0.772260	0.673333632275	100.0	6	GNRI	CLRW	1764	926
1.293078	0.999986	1.77501246388	100.0	5	GNRI	XISJ	1765	928
2.051213	1.000000	2.20417255167	100.0	3	GNRI	YKZB	1766	932
3.135467	1.000000	3.26887951909	100.0	2	PTBJ	YKZB	1768	934
3.614260	1.000000	3.95357200834	100.0	2	YRHD	XISJ	1771	929
1.396126	0.999998	1.98100238583	100.0	3	DCCI	DTNC	1775	920
0.624637	0.999442	0.661233699043	100.0	2	RWKR	DTNC	1777	922
0.078856	0.488015	0.147749658384	97.0	5	KTAR	COBX	1780	910
3.538272	1.000000	4.9547882212	100.0	4	KTAR	MZLD	1781	912
0.915849	1.000000	0.916715270195	100.0	3	KTAR	TORX	1782	914
0.468690	0.987703	0.487356053823	100.0	2	KTAR	YZGX	1783	916
0.078959	0.505120	0.132234145032	88.0	57	NAUM	UOYN	1789	796
2.212400	1.000000	3.24226555866	100.0	25	NAUM	MKZR	1790	797
3.201200	1.000000	4.10261098785	100.0	12	NAUM	AHRN	1791	798
1.797727	1.000000	1.64295103006	100.0	11	NAUM	CPOC	1792	800
2.190548	1.000000	2.25559520584	100.0	10	NAUM	ALUC	1793	802
1.542423	1.000000	1.53217619865	100.0	7	NAUM	OQBM	1794	808
0.113587	0.725298	0.105223855355	97.0	4	NAUM	VXKB	1795	814
0.257900	0.968168	0.234747173969	100.0	2	NAUM	EMBR	1796	818
2.223130	1.000000	2.30111610913	100.0	2	XQRV	VXKB	1799	815
0.118432	0.708018	0.146570355498	99.0	3	QSLH	OQBM	1802	809
0.715668	1.000000	0.787164003429	100.0	2	QSLH	NHAG	1803	811
1.263761	1.000000	1.20412997133	100.0	3	IZNU	ALUC	1807	803
0.841872	1.000000	0.766030058973	100.0	2	IZNU	ERWT	1808	805
3.607690	1.000000	4.43156548063	100.0	13	UGJI	MKZR	1814	821
1.077677	1.000000	1.06648102623	100.0	12	UGJI	BOLZ	1815	823
0.424023	0.997497	0.551234345931	100.0	9	UGJI	JNVS	1816	829
1.529349	1.000000	1.60291243112	100.0	7	UGJI	GHLP	1817	833
0.667054	0.999990	0.75522259216	100.0	3	UGJI	NMDZ	1818	834
0.710033	0.999992	0.693382053705	100.0	2	LQJY	NMDZ	1820	836
0.230390	0.919526	0.236090658547	100.0	4	Solly_iTAGv2.3	GHLP	1823	839
3.589510	1.000000	4.1106327595	100.0	2	Solly_iTAGv2.3	DLAI	1824	843
0.263853	0.956714	0.297328363656	100.0	2	DLJZ	GHLP	1827	840
2.366822	1.000000	2.52728490096	100.0	2	AIOU	JNVS	1830	830
0.949669	1.000000	0.835812627056	100.0	3	LWCK	BOLZ	1833	824
2.996676	1.000000	3.13159037628	100.0	2	LWCK	OSMU	1834	826
0.133932	0.583019	0.236084227875	99.0	32	DIHD	UOYN	1839	846
2.563863	1.000000	3.50961445316	100.0	15	DIHD	DKFZ	1840	847
0.607420	0.997597	0.74259679809	100.0	14	DIHD	YQIJ	1841	849
0.196100	0.753564	0.170452854066	99.0	13	DIHD	EMAL	1842	851
3.487529	1.000000	4.16685403617	100.0	10	DIHD	NIGS	1843	857
0.091546	0.633920	0.0956776088655	94.0	2	DIHD	XVRU	1844	858
0.907189	1.000000	0.982893642066	100.0	8	OUER	NIGS	1847	861
0.569609	0.999891	0.646825678888	100.0	7	OUER	OEKO	1848	863
0.313707	0.981973	0.3499211825	100.0	6	OUER	JWEY	1849	865
2.085462	1.000000	2.10559378633	100.0	2	OUER	IDGE	1850	866
0.173643	0.769185	0.231346860577	100.0	4	MDJK	JWEY	1853	869
0.342450	0.989945	0.384433551249	100.0	3	MZOB	JWEY	1855	871
0.050435	0.505202			2	ABEH	JWEY	1857	
1.368801	1.000000	1.43779367761	100.0	3	SMUR	EMAL	1862	852
2.969165	1.000000	3.12579008772	100.0	2	SMUR	HANM	1863	854
2.511962	1.000000	3.96878586192	100.0	17	ZSGF	UOYN	1869	876
3.023222	1.000000	3.60040937256	100.0	4	ZSGF	WQRD	1870	877
2.531784	1.000000	2.53096742316	100.0	3	ZSGF	PCNH	1871	879
3.102385	1.000000	3.06027079469	100.0	2	KTWL	PCNH	1873	881
0.791541	0.999685	1.02166004657	100.0	13	ECTD	UOYN	1877	884
0.290498	0.873692	0.334444273842	100.0	3	ECTD	HGSM	1878	885
2.172425	1.000000	2.31696103147	100.0	2	ECTD	KPUM	1879	887
0.110287	0.574313	0.221042706572	100.0	10	GGJD	UOYN	1883	890
3.182276	1.000000	4.64021744273	100.0	9	JCLQ	UOYN	1885	892
0.211677	0.863517	0.261877711451	100.0	7	JCLQ	MGVU	1886	896
1.303817	1.000000	1.44029387502	100.0	6	JCLQ	EDEQ	1887	898
0.540261	0.999839	0.625883259178	100.0	5	JCLQ	JGYZ	1888	900
0.274423	0.951809	0.285870229302	100.0	4	JCLQ	YADI	1889	902
4.076406	1.000000	5.50668563228	100.0	2	JCLQ	YFQX	1890	903
3.523323	1.000000	3.75633362452	100.0	2	DSUV	YADI	1893	906
1.167705	1.000000	1.25779096994	100.0	2	QEHE	UOYN	1899	893
3.254681	1.000000	4.67656391477	100.0	2	QUTB	HAEU	1902	598
2.496145	1.000000	5.02343156027	100.0	62	CTYH	WQUF	1905	474
1.092913	0.999964	1.22663619153	100.0	59	CTYH	CVDF	1906	480
0.460727	0.971276	0.547765060035	100.0	58	CTYH	RUUB	1907	482
1.849580	1.000000	2.82151470902	100.0	57	CTYH	YNFJ	1908	484
0.194802	0.674356	0.519189159703	100.0	56	CTYH	RXEN	1909	486
0.545410	0.932097	1.24806872509	100.0	34	CTYH	BJKT	1910	530
0.068696	0.462931	0.322437755465	99.0	17	CTYH	KJAA	1911	564
2.254757	1.000000	3.95502261433	100.0	13	CTYH	LKKX	1912	572
0.516583	0.996993	0.519970430352	100.0	12	UQCB	LKKX	1914	574
0.222350	0.806893	0.258939067007	100.0	11	UQCB	JLOV	1915	576
2.956852	1.000000	3.49081122505	100.0	9	UQCB	BYNZ	1916	580
2.314783	1.000000	2.40899945115	100.0	2	UQCB	EZGR	1917	581
0.289060	0.963248	0.248104796171	100.0	7	LLQV	BYNZ	1920	584
0.119464	0.689443	0.167553207917	100.0	6	LDEL	BYNZ	1922	586
2.139925	1.000000	2.20730215987	100.0	4	LDEL	CPLT	1923	590
0.936883	1.000000	0.855609007524	100.0	3	LDEL	GCYL	1924	592
1.282682	1.000000	1.18952641095	100.0	2	IWIS	GCYL	1926	594
2.113806	1.000000	2.36964138018	100.0	2	KDCH	BYNZ	1930	587
1.210880	0.999478	1.48287207917	100.0	2	CPKP	JLOV	1933	577
1.723884	1.000000	2.49732217883	100.0	4	RNBN	KJAA	1937	565
0.031640	0.431440	0.0545055804572	64.0	3	RNBN	NXTS	1938	567
0.316911	0.928116	0.410289745147	100.0	2	RNBN	SCAO	1939	569
0.907263	0.997213	1.39097929851	100.0	17	JGAB	BJKT	1944	531
1.252044	0.999992	1.82083079655	100.0	11	JGAB	GIWN	1945	543
0.370400	0.940629	0.454328131842	100.0	8	JGAB	AZBL	1946	549
2.476815	1.000000	2.88015300791	100.0	6	JGAB	JAFJ	1947	553
3.451682	1.000000	3.67697693093	100.0	5	JGAB	VJPU	1948	555
0.189348	0.908562	0.212952122464	100.0	4	DVXD	VJPU	1950	557
3.500764	1.000000	3.65210020261	100.0	2	DVXD	EGOS	1951	561
2.393310	1.000000	2.27903054868	100.0	2	ZBTA	VJPU	1954	558
1.528509	1.000000	1.95068011144	100.0	2	SFKQ	AZBL	1958	550
0.000000	0.361439	0.0	29.0	3	MRKX	GIWN	1961	544
3.731487	1.000000	5.23323663464	100.0	2	MRKX	BKQU	1962	546
0.579626	0.986405	0.786913336248	100.0	6	BERS	BJKT	1966	532
3.299792	1.000000	4.39463171879	100.0	5	BERS	OMYK	1967	534
0.597513	0.999974	0.608323152305	100.0	4	BERS	GJNX	1968	536
2.553849	1.000000	2.73486675594	100.0	3	EDIT	GJNX	1970	538
1.021764	1.000000	0.97048038008	100.0	2	EDIT	HZTS	1971	540
1.376403	0.999945	2.45506901965	100.0	22	WGET	RXEN	1977	487
2.546837	1.000000	4.22613660979	100.0	16	WGET	XSSD	1978	499
0.350515	0.958466	0.360483430132	100.0	7	WGET	Betvu_v1.1	1979	500
0.055661	0.464235	0.0644299011114	41.0	6	CBJR	Betvu_v1.1	1981	502
3.432763	1.000000	3.69502538269	100.0	4	CBJR	SMMC	1982	506
2.195934	1.000000	2.0689717142	100.0	3	CBJR	ONLQ	1983	508
0.214800	0.954054	0.206677010807	100.0	2	AAXJ	ONLQ	1985	510
3.335461	1.000000	4.0873098185	100.0	2	FVXD	Betvu_v1.1	1989	503
0.770398	0.999927	0.805664161526	100.0	9	OHKC	XSSD	1992	513
2.878513	1.000000	3.99798357751	100.0	7	OHKC	HDSY	1993	517
0.713610	0.999995	0.667326608245	100.0	5	OHKC	CUTE	1994	521
1.475212	1.000000	1.3942993487	100.0	4	OHKC	ZBPY	1995	523
1.925018	1.000000	1.89023373196	100.0	2	OHKC	EYRD	1996	527
2.450358	1.000000	2.32361107093	100.0	2	BWRK	ZBPY	1999	524
1.275843	1.000000	1.35579756979	100.0	2	PDQH	HDSY	2003	518
3.779020	1.000000	4.60849797608	100.0	2	WMLW	XSSD	2006	514
2.278464	1.000000	2.59718095277	100.0	6	TJES	RXEN	2009	488
1.838641	1.000000	1.85295987325	100.0	5	TJES	FZQN	2010	490
0.650424	0.999075	0.569945157095	100.0	4	SKNL	FZQN	2012	492
0.006040	0.390167	0.00716352242531	36.0	3	SKNL	OLES	2013	494
1.292215	0.999933	1.33354257058	100.0	2	SKNL	SHEZ	2014	496
0.057141	0.462311	0.0871469582747	70.0	3	WOBD	WQUF	2023	475
1.745558	1.000000	1.94105982065	100.0	2	WOBD	FYSJ	2024	477
2.889048	1.000000	3.98071509218	100.0	2	PTLU	VYGG	2028	400
0.000000	0.398997			34	UJGI	YGCX	2031	
0.000000	0.405482	0.758086544654	100.0	32	UJGI	ZHMB	2032	136
2.364985	1.000000	4.31194382352	100.0	29	UJGI	AJJE	2033	142
1.407815	1.000000	1.79945163881	100.0	22	UJGI	YNUE	2034	156
3.587966	1.000000	4.51089841088	100.0	20	UJGI	FEDW	2035	160
1.060710	1.000000	1.10361348294	100.0	19	UJGI	EQYT	2036	162
0.791584	0.999999	0.770762423041	100.0	5	UJGI	JKNQ	2037	163
1.448611	1.000000	1.40187286461	100.0	2	UJGI	TLCA	2038	164
1.483047	1.000000	1.45517142644	100.0	3	AXNH	JKNQ	2041	167
1.068566	1.000000	1.04576879035	100.0	2	AXNH	PMTB	2042	169
0.090460	0.599360	0.103004590508	96.0	14	ZINQ	EQYT	2046	172
1.884029	1.000000	2.19088198198	100.0	12	ZINQ	DZLN	2047	176
0.031527	0.440606	0.0127258365952	23.0	8	ZINQ	ARYD	2048	184
0.942777	1.000000	0.964622951928	100.0	4	ZINQ	IDAU	2049	185
0.203840	0.853907	0.19322136469	100.0	2	ZINQ	BZDF	2050	189
0.648059	0.999991	0.762930454081	100.0	2	ROLB	IDAU	2053	186
0.074008	0.571412	0.0551988395611	68.0	4	YHLF	ARYD	2056	192
0.780181	0.999999	0.899864969718	100.0	2	YHLF	KBRW	2057	196
0.786787	0.999999	0.738152920647	100.0	2	IMZV	ARYD	2060	193
1.072407	1.000000	1.18196903792	100.0	4	CJGZ	DZLN	2063	177
0.016085	0.403991	0.0539410477665	66.0	2	CJGZ	HKMQ	2064	178
0.665469	0.999981	0.678460989001	100.0	2	GVCB	DZLN	2067	181
2.142641	1.000000	2.30353946889	100.0	2	SJAN	EQYT	2070	173
2.621795	1.000000	2.96822851544	100.0	2	RJNQ	YNUE	2074	157
0.005249	0.393016	0.0828507164727	55.0	7	WWQZ	AJJE	2077	143
0.688971	0.996317	0.851478449718	100.0	6	WWQZ	NEBM	2078	145
3.774328	1.000000	4.57126863431	100.0	2	WWQZ	SWGX	2079	146
3.709811	1.000000	5.11064820343	100.0	4	Eucgr_v1.1	NEBM	2082	149
2.679043	1.000000	2.52127429396	100.0	2	Eucgr_v1.1	AYMT	2083	153
2.592753	1.000000	2.35330911969	100.0	2	FGDU	NEBM	2086	150
1.942956	0.999999	3.2130878794	100.0	3	UDUT	ZHMB	2090	137
1.295286	1.000000	1.42493704794	100.0	2	UDUT	KVAY	2091	139
0.345789	0.743584	0.684576396992	100.0	2	HDWF	YGCX	2095	403
0.497566	0.783621	1.79343511344	100.0	100	PAZJ	TIUZ	2098	199
0.000000	0.479231	1.17904242749	100.0	47	PAZJ	MFEA	2099	200
0.866036	0.943577	2.23113804952	100.0	45	PAZJ	XPBC	2100	204
0.000000	0.418370			7	PAZJ	RVGH	2101	
2.131539	1.000000	3.72097447643	100.0	6	PAZJ	PXYR	2102	205
0.049396	0.442684	0.121920513105	84.0	4	PAZJ	VVPY	2103	209
0.377731	0.969377	0.556059298898	100.0	3	XNLP	VVPY	2105	211
3.998554	1.000000	5.3148466685	100.0	2	XNLP	Manes_v4.1	2106	213
3.040915	1.000000	4.0219358678	100.0	2	RHAU	PXYR	2110	206
0.000000	0.348417			38	ZTLR	XPBC	2114	
1.551354	0.999977	3.13457777011	100.0	2	ZTLR	RPPC	2115	221
0.000000	0.354010			36	TDTF	XPBC	2118	
0.612049	0.931747	1.21165285176	100.0	14	TDTF	LPGY	2119	227
3.725067	1.000000	5.32137792553	100.0	8	TDTF	Poptr_v3.0	2120	239
2.964750	1.000000	3.04145452289	100.0	7	TDTF	INQX	2121	241
0.630790	0.999999	0.548799398383	100.0	6	TDTF	RZTJ	2122	243
0.093216	0.652506	0.116286931976	97.0	5	TDTF	GLVK	2123	245
0.248976	0.976162	0.284474683593	100.0	2	TDTF	LFOG	2124	246
0.099470	0.694289	0.111534188686	97.0	3	KKDQ	GLVK	2127	249
0.406734	0.999628	0.448908369387	100.0	2	KKDQ	IEPQ	2128	251
0.000000	0.377178	0.0775918607043	64.0	6	SIZE	LPGY	2135	228
3.370895	1.000000	5.33977921698	100.0	4	SIZE	COAQ	2136	232
3.475495	1.000000	3.66726243628	100.0	3	SIZE	EZZT	2137	234
2.120618	1.000000	2.12525107771	100.0	2	SIZE	ZIWB	2138	236
3.841336	1.000000	5.30164194982	100.0	2	NJLF	LPGY	2143	229
0.000000	0.385471			22	YGAT	XPBC	2146	
0.000000	0.369959			15	YGAT	AXPJ	2147	
1.011422	0.994860	2.25924189567	100.0	2	YGAT	VNMY	2148	217
0.000000	0.410223	0.077957330745	53.0	13	HBUQ	AXPJ	2151	268
3.819614	1.000000	5.35658602197	100.0	2	HBUQ	ZBVT	2152	269
3.538365	1.000000	5.49420324367	100.0	11	AEPI	AXPJ	2155	272
2.316562	1.000000	2.3724700068	100.0	7	AEPI	HNCF	2156	280
1.318943	1.000000	1.33803542332	100.0	6	AEPI	OODC	2157	282
3.564810	1.000000	4.22694981129	100.0	3	AEPI	BVOF	2158	288
0.343625	0.998469	0.343161224772	100.0	2	AEPI	BHYC	2159	290
1.578401	1.000000	1.60868868819	100.0	3	MYVH	OODC	2163	283
2.192438	1.000000	2.15439722576	100.0	2	POZS	OODC	2165	285
2.824611	1.000000	3.25201826894	100.0	4	TXMP	AXPJ	2169	273
0.148936	0.698691	0.13899502148	94.0	3	TXMP	KCPT	2170	275
1.288607	1.000000	1.20020850065	100.0	2	TXMP	VXOD	2171	277
0.000000	0.385214	0.276175967629	90.0	7	CKDK	XPBC	2176	255
0.058263	0.480378			6	CKDK	BNDE	2177	
3.589003	1.000000	4.90284816243	100.0	2	CKDK	TVCU	2178	258
2.283113	1.000000	3.5170147802	100.0	4	FWCQ	BNDE	2181	261
3.454563	1.000000	4.56203539005	100.0	2	FWCQ	OSIP	2182	262
0.262913	0.854667	0.175122875245	99.0	2	NFXV	BNDE	2185	265
1.971718	0.999982	3.57654599984	100.0	2	IHCQ	MFEA	2189	201
